"","id","taxon","observer","source","date","county","location_quality","latitude","longitude","location_description","accuracy_square_meters","plant","phenology","phenology_code"
"144","mg195256","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-16,"Fresno","high",36.070183,-120.126992,NA,155,"Lasthenia gracilis",NA,NA
"145","mg195323","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-16,"Fresno","high",36.073818,-120.126624,NA,201,"Lasthenia gracilis",NA,NA
"146","mg195324","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-16,"Fresno","high",36.073536,-120.126474,NA,291,"Lasthenia gracilis",NA,NA
"147","mg195495","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-16,"Fresno","high",36.073738,-120.122409,NA,47,"Lasthenia gracilis",NA,NA
"148","mg195504","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-16,"Fresno","high",36.073683,-120.121704,NA,373,"Lasthenia gracilis",NA,NA
"149","mg196006","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-17,"Fresno","high",36.065547,-120.126316,NA,47,"Lasthenia gracilis",NA,NA
"150","mg196017","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-17,"Fresno","high",36.065701,-120.124994,NA,78,"Lasthenia gracilis",NA,NA
"151","mg196055","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-17,"Kings","high",36.046897,-120.128658,NA,47,"Lasthenia gracilis",NA,NA
"152","mg196600","Lasthenia gracilis","David popp",NA,2023-03-25,"Butte","high",39.883548,-121.995827,NA,317,"Lasthenia gracilis","Flowering","F"
"153","mg196621","Lasthenia gracilis","David popp",NA,2023-03-25,"Tehama","high",39.891183,-122.0243,NA,103,"Lasthenia gracilis","Flowering","F"
"154","mg196837","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-24,"Fresno","high",36.051838,-120.139219,NA,189,"Lasthenia gracilis",NA,NA
"155","mg196879","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-24,"Fresno","high",36.053286,-120.13945,NA,145,"Lasthenia gracilis",NA,NA
"156","mg196893","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-24,"Fresno","high",36.065559,-120.138635,NA,815,"Lasthenia gracilis",NA,NA
"157","mg196930","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-24,"Fresno","high",36.065886,-120.135861,NA,172,"Lasthenia gracilis",NA,NA
"158","mg196953","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-24,"Fresno","high",36.065889,-120.135466,NA,230,"Lasthenia gracilis",NA,NA
"159","mg196973","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-24,"Fresno","high",36.066013,-120.134439,NA,47,"Lasthenia gracilis",NA,NA
"160","mg196993","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-24,"Fresno","high",36.066967,-120.136923,NA,286,"Lasthenia gracilis",NA,NA
"161","mg196996","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-24,"Fresno","high",36.066122,-120.139083,NA,98,"Lasthenia gracilis",NA,NA
"162","mg197000","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-24,"Fresno","high",36.066803,-120.139103,NA,152,"Lasthenia gracilis",NA,NA
"163","mg197094","Lasthenia gracilis","Ryan O'Dell",NA,2023-03-24,"Kings","high",36.051435,-120.078379,NA,135,"Lasthenia gracilis",NA,NA
"164","mg197859","Lasthenia gracilis","R.A. Chasey",NA,2023-03-31,"Contra Costa","high",37.861295,-121.702814,NA,63,"Lasthenia gracilis",NA,NA
"165","mg197953","Lasthenia gracilis","David popp",NA,2023-04-01,"Tehama","high",40.158206,-122.110301,NA,618,"Lasthenia gracilis","Flowering","F"
"166","mg198704","Lasthenia gracilis","David popp",NA,2023-04-06,"Butte","high",39.709405,-121.536657,NA,179,"Lasthenia gracilis","Flowering","F"
"167","mg199883","Lasthenia gracilis","R.A. Chasey",NA,2023-04-14,"Stanislaus","high",37.439423,-121.341093,NA,214,"Lasthenia gracilis",NA,NA
"168","mg201341","Lasthenia gracilis","David popp",NA,2023-04-26,"Butte","high",39.735638,-121.78167,NA,144,"Lasthenia gracilis","Flowering","F"
"169","mg201872","Lasthenia gracilis","David popp",NA,2023-05-01,"Butte","high",39.80539,-121.860012,NA,2383,"Lasthenia gracilis","Flowering","F"
"170","mg201886","Lasthenia gracilis","David popp",NA,2023-05-01,"Butte","high",39.805416,-121.859561,NA,76,"Lasthenia gracilis","Flowering","F"
"171","mg201990","Lasthenia gracilis","David popp",NA,2023-05-02,"Butte","high",39.849651,-121.94771,NA,1778,"Lasthenia gracilis","Flowering","F"
"172","mg232450","Lasthenia gracilis","David popp",NA,2024-02-28,"Butte","high",39.595815,-121.64834,NA,47,"Lasthenia gracilis","Flowering","F"
"173","mg234127","Lasthenia gracilis","David popp",NA,2024-03-14,"Butte","high",39.771184,-121.734514,NA,263,"Lasthenia gracilis","Fruiting","R"
"174","mg234254","Lasthenia gracilis","David popp",NA,2024-03-15,"Butte","high",39.707926,-121.729512,NA,67,"Lasthenia gracilis","Fruiting","R"
"175","mg234352","Lasthenia gracilis","David popp",NA,2024-03-16,"Butte","high",39.771505,-121.783337,NA,126,"Lasthenia gracilis","Flowering","F"
"176","mg234522","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.073641,-120.126592,NA,61,"Lasthenia gracilis",NA,NA
"177","mg234523","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.073459,-120.126408,NA,54,"Lasthenia gracilis",NA,NA
"178","mg234528","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.073045,-120.126105,NA,54,"Lasthenia gracilis",NA,NA
"179","mg234530","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.072896,-120.12591,NA,39,"Lasthenia gracilis",NA,NA
"180","mg234647","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.074507,-120.126548,NA,47,"Lasthenia gracilis",NA,NA
"181","mg234648","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.074579,-120.126617,NA,58,"Lasthenia gracilis",NA,NA
"182","mg234649","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.074601,-120.126593,NA,32,"Lasthenia gracilis",NA,NA
"183","mg234650","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.074608,-120.126567,NA,29,"Lasthenia gracilis",NA,NA
"184","mg234651","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.074624,-120.126548,NA,129,"Lasthenia gracilis",NA,NA
"185","mg234688","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.073753,-120.122378,NA,189,"Lasthenia gracilis",NA,NA
"186","mg234690","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.073713,-120.12235,NA,67,"Lasthenia gracilis",NA,NA
"187","mg234694","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.073646,-120.121787,NA,53,"Lasthenia gracilis",NA,NA
"188","mg234696","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-14,"Fresno","high",36.073388,-120.121773,NA,67,"Lasthenia gracilis",NA,NA
"189","mg234788","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-15,"Fresno","high",36.076584,-120.155392,NA,161,"Lasthenia gracilis",NA,NA
"190","mg234790","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-15,"Fresno","high",36.069849,-120.160077,NA,613,"Lasthenia gracilis",NA,NA
"191","mg235049","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-15,"Kings","high",36.041268,-120.127585,NA,49,"Lasthenia gracilis",NA,NA
"192","mg235050","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-15,"Kings","high",36.04114,-120.127791,NA,47,"Lasthenia gracilis",NA,NA
"193","mg235052","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-15,"Kings","high",36.041146,-120.127803,NA,30,"Lasthenia gracilis",NA,NA
"194","mg235290","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-16,"Fresno","high",36.074622,-120.130661,NA,50,"Lasthenia gracilis",NA,NA
"195","mg235317","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-16,"Fresno","high",36.077174,-120.13358,NA,47,"Lasthenia gracilis",NA,NA
"196","mg235372","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-16,"Fresno","high",36.215344,-120.319565,NA,45,"Lasthenia gracilis",NA,NA
"197","mg235373","Lasthenia gracilis","Ryan O'Dell",NA,2024-03-16,"Fresno","high",36.215344,-120.319565,NA,45,"Lasthenia gracilis",NA,NA
"198","mg236225","Lasthenia gracilis","David popp",NA,2024-03-26,"Tehama","high",40.284944,-122.115904,NA,49,"Lasthenia gracilis","Fruiting","R"
"199","mg236230","Lasthenia gracilis","David popp",NA,2024-03-26,"Tehama","high",40.267331,-122.131393,NA,72,"Lasthenia gracilis","Flowering","F"
"200","mg236281","Lasthenia gracilis","David popp",NA,2024-03-26,"Tehama","high",40.277869,-122.136241,NA,252,"Lasthenia gracilis","Flowering","F"
"201","mg236666","Lasthenia gracilis","David popp",NA,2024-03-31,"Butte","high",39.552452,-121.623942,NA,78,"Lasthenia gracilis","Flowering","F"
"202","mg236670","Lasthenia gracilis","David popp",NA,2024-03-31,"Butte","high",39.553109,-121.624211,NA,44,"Lasthenia gracilis","Flowering","F"
"203","mg236682","Lasthenia gracilis","David popp",NA,2024-03-31,"Butte","high",39.594738,-121.642809,NA,39,"Lasthenia gracilis","Flowering","F"
"204","mg237616","Lasthenia gracilis","David popp",NA,2024-04-08,"Butte","high",39.721225,-121.703512,NA,60,"Lasthenia gracilis","Flowering","F"
"205","mg238769","Lasthenia gracilis","Randy Huey","All Wildflower Seekers",2024-04-19,"San Mateo","high",37.400261,-122.211258,NA,74,"Lasthenia gracilis",NA,NA
"206","mg239141","Lasthenia gracilis","David popp",NA,2024-04-22,"Butte","high",39.710298,-121.574879,NA,143,"Lasthenia gracilis","Flowering","F"
"207","mg239747","Lasthenia gracilis","David popp",NA,2024-04-25,"Butte","high",39.75054,-121.748187,NA,131,"Lasthenia gracilis","Fruiting","R"
"208","mg239885","Lasthenia gracilis","David popp",NA,2024-04-27,"Tehama","high",40.159593,-122.108492,NA,44,"Lasthenia gracilis","Flowering","F"
"209","mg240054","Lasthenia gracilis","David popp",NA,2024-04-28,"Tehama","high",39.90156,-121.982301,NA,46,"Lasthenia gracilis","Flowering","F"
"210","mg266568","Lasthenia gracilis","David popp",NA,2025-02-10,"Butte","high",39.729966,-121.681317,NA,45,"Lasthenia gracilis","Flowering","F"
"211","mg266734","Lasthenia gracilis","David popp",NA,2025-02-15,"Butte","high",39.751603,-121.749143,NA,594,"Lasthenia gracilis","Flowering","F"
"212","mg266840","Lasthenia gracilis","David popp",NA,2025-02-19,"Butte","high",39.722476,-121.702905,NA,45,"Lasthenia gracilis","Flowering","F"
"213","mg266958","Lasthenia gracilis","David popp",NA,2025-02-22,"Butte","high",39.778165,-121.749737,NA,188,"Lasthenia gracilis","Flowering","F"
"214","mg267233","Lasthenia gracilis","David popp",NA,2025-02-26,"Tehama","high",39.906041,-122.002748,NA,46,"Lasthenia gracilis","Flowering","F"
"215","mg267483","Lasthenia gracilis","David popp",NA,2025-02-27,"Tehama","high",39.895893,-122.023692,NA,56,"Lasthenia gracilis","Flowering","F"
"216","mg267609","Lasthenia gracilis","David popp",NA,2025-03-03,"Butte","high",39.726231,-121.683233,NA,239,"Lasthenia gracilis","Flowering","F"
"217","mg267686","Lasthenia gracilis","David popp",NA,2025-03-05,"Butte","high",39.723618,-121.690921,NA,45,"Lasthenia gracilis","Flowering","F"
"218","mg267748","Lasthenia gracilis","David popp",NA,2025-03-06,"Butte","high",39.725118,-121.683149,NA,45,"Lasthenia gracilis","Flowering","F"
"219","mg267877","Lasthenia gracilis","David popp",NA,2025-03-09,"Butte","high",39.810834,-121.835593,NA,45,"Lasthenia gracilis","Flowering","F"
"220","mg268103","Lasthenia gracilis","David popp",NA,2025-03-11,"Butte","high",39.815539,-121.835337,NA,45,"Lasthenia gracilis","Flowering","F"
"221","mg268518","Lasthenia gracilis","David popp",NA,2025-03-19,"Butte","high",39.776537,-121.735237,NA,45,"Lasthenia gracilis","Flowering","F"
"222","mg268543","Lasthenia gracilis","David popp",NA,2025-03-19,"Butte","high",39.777208,-121.737269,NA,45,"Lasthenia gracilis","Flowering","F"
"223","mg269262","Lasthenia gracilis","David popp",NA,2025-03-30,"Butte","high",39.592743,-121.636491,NA,568,"Lasthenia gracilis","Flowering","F"
"224","mg269785","Lasthenia gracilis","David popp",NA,2025-04-06,"Butte","high",39.581194,-121.549356,NA,45,"Lasthenia gracilis",NA,NA
"225","mg270762","Lasthenia gracilis","Danna Ojeda","Irvine Ranch Conservancy",2025-04-14,"Orange","high",33.634282,-117.764621,"Open Space Preserve South-Shady Canyon (COI): 5 sq ft",966,"Lasthenia gracilis","Fruiting","R"
"226","mg271969","Lasthenia gracilis","David popp",NA,2025-04-23,"Tehama","high",39.91312,-121.968241,NA,68,"Lasthenia gracilis","Flowering","F"
"227","mg274835","Lasthenia gracilis","David popp",NA,2025-05-04,"Butte","high",39.677495,-121.562122,NA,44,"Lasthenia gracilis","Flowering","F"
"228","mg275285","Lasthenia gracilis","Anna Burns",NA,2025-05-06,"Lake","high",38.946352,-122.818976,"Westbound shoulder of Hwy 175 in vernally moist, exposed areas.",45,"Lasthenia gracilis",NA,NA
"229","mg36865","Lasthenia gracilis","R.A. Chasey",NA,2017-03-12,"San Benito","high",36.576076,-120.726628,NA,254,"Lasthenia gracilis",NA,NA
"230","mg38534","Lasthenia gracilis","Heath Bartosh",NA,2017-03-25,"Contra Costa","high",37.890776,-121.736719,NA,65,"Lasthenia gracilis",NA,NA
"231","mg40441","Lasthenia gracilis","Lynn Overtree",NA,2017-04-19,"Santa Cruz","high",37.068921,-122.00087,"City of Scotts Valley's Glenwood Open Space Preserve",28,"Lasthenia gracilis","Fruiting","R"
"232","mg40443","Lasthenia gracilis","Lynn Overtree",NA,2017-04-19,"Santa Cruz","high",37.069168,-122.001749,"City of Scotts Valley's Glenwood Open Space Preserve",1963,"Lasthenia gracilis","Flowering","F"
"233","mg40452","Lasthenia gracilis","Lynn Overtree",NA,2017-04-19,"Santa Cruz","medium",37.071021,-121.999034,"City of Scotts Valley's Glenwood Open Space Preserve",30790,"Lasthenia gracilis","Fruiting","R"
"234","mg41378","Lasthenia gracilis","Lynn Overtree",NA,2017-04-27,"Santa Cruz","high",37.069128,-122.008397,"Scotts Valley High School Preserve",50,"Lasthenia gracilis","Fruiting","R"
"235","mg61760","Lasthenia gracilis","Lynn Overtree",NA,2018-04-26,"Santa Cruz","high",37.06697,-122.00861,"City of Scotts Valley's Glenwood Open Space Preserve",314,"Lasthenia gracilis","Fruiting","R"
"236","mg80174","Lasthenia gracilis","R.A. Chasey",NA,2019-03-23,"Fresno","high",36.622614,-120.663921,NA,90,"Lasthenia gracilis",NA,NA
"237","mg80996","Lasthenia gracilis","R.A. Chasey",NA,2019-03-30,"San Luis Obispo","high",35.0617,-119.673907,NA,176,"Lasthenia gracilis",NA,NA
"238","mg81156","Lasthenia gracilis","Saul Soto",NA,2019-04-04,"Orange","high",33.636084,-117.845557,"UCI Ecological Preserve, top of ridge near Locke Court entrance, small clearing, flat, rocky and gravelly",610,"Lasthenia gracilis","Fruiting","R"
"239","mg81778","Lasthenia gracilis","R.A. Chasey",NA,2019-04-12,"Alameda","high",37.719481,-121.740864,NA,176,"Lasthenia gracilis",NA,NA
"240","mu1471","Lasthenia gracilis","Ron Vanderhoff",NA,2020-04-11,"Orange","high",33.8766,-117.734,"Santa Ana River at Big Bend area, E of Yorba Linda",100,"Lasthenia gracilis","Flowering","F"
"241","mu1614","Lasthenia gracilis","Ron Vanderhoff","Holy Fire",2020-04-16,"Orange","high",33.6596,-117.4271,"@fire, Holy Fire, Main Divide N, 2.2-2.6 mi. NW Hwy 74, Santa Ana Mts.",100,"Lasthenia gracilis","Flowering","F"
"242","mu1997","Lasthenia gracilis","Ron Vanderhoff","Holy Fire",2020-04-26,"Orange","high",33.6681,-117.4373,"@fire, Holy Fire, Upper Leach Canyon, Santa Ana Mts.",100,"Lasthenia gracilis","Flowering","F"
"243","mu2424","Lasthenia gracilis","Ron Vanderhoff",NA,2020-05-03,"Riverside","high",33.8827,-117.6523,"Santa Ana River, South side, W of Prado spillway",100,"Lasthenia gracilis","Flowering","F"
"244","mu30413","Lasthenia gracilis","Alaine Arslan",NA,2023-04-06,"Butte","high",39.7857,-121.7395,"Yahi Trail, Chico CA, USA",7854,"Lasthenia gracilis",NA,NA
"245","mu34953","Lasthenia gracilis","Charles Russell",NA,2023-03-24,"Tuolumne","high",37.9329,-120.457,"WGMV+55 Jamestown, CA, USA",7854,"Lasthenia gracilis",NA,NA
"246","mu40091","Lasthenia gracilis","Ron Vanderhoff",NA,2024-03-22,"Orange","high",33.6578,-117.7835,"Juanita Moe Trail & Bikeway, Irvine Open Space. Sand Canyon Rd., 300 m NW I405",50,"Lasthenia gracilis","Flowering","F"
"247","mu40974","Lasthenia gracilis","Kyle Suchy",NA,2024-04-12,"San Luis Obispo","high",35.4012,-120.2805,"CP29+FR Wilson Corner, CA, USA",7854,"Lasthenia gracilis",NA,NA
"248","mu40978","Lasthenia gracilis","Kyle Suchy",NA,2024-04-12,"San Luis Obispo","high",35.4768,-120.3295,"7420 Camatti St, Shandon, CA 93461, USA",7854,"Lasthenia gracilis",NA,NA
"249","mu41142","Lasthenia gracilis","Kyle Suchy",NA,2024-04-17,"San Luis Obispo","high",35.2466,-120.6916,NA,7854,"Lasthenia gracilis",NA,NA
"250","mu41146","Lasthenia gracilis","Kyle Suchy",NA,2024-04-17,"San Luis Obispo","high",35.2465,-120.6911,NA,7854,"Lasthenia gracilis",NA,NA
"251","mu41158","Lasthenia gracilis","Kyle Suchy",NA,2024-04-17,"San Luis Obispo","high",35.2467,-120.691,NA,7854,"Lasthenia gracilis",NA,NA
"252","mu41161","Lasthenia gracilis","Kyle Suchy",NA,2024-04-17,"San Luis Obispo","high",35.2468,-120.6905,NA,7854,"Lasthenia gracilis",NA,NA
"253","mu41163","Lasthenia gracilis","Kyle Suchy",NA,2024-04-17,"San Luis Obispo","high",35.2466,-120.6915,"68W5+J9 San Luis Obispo, CA, USA",7854,"Lasthenia gracilis",NA,NA
"254","mu41190","Lasthenia gracilis","Kyle Suchy",NA,2024-04-17,"San Luis Obispo","high",35.2472,-120.6899,"68W6+V2 San Luis Obispo, CA, USA",7854,"Lasthenia gracilis",NA,NA
"255","mu41192","Lasthenia gracilis","Kyle Suchy",NA,2024-04-17,"San Luis Obispo","high",35.2472,-120.6899,"68W6+V2 San Luis Obispo, CA, USA",7854,"Lasthenia gracilis",NA,NA
"256","mu41193","Lasthenia gracilis","Kyle Suchy",NA,2024-04-17,"San Luis Obispo","high",35.2472,-120.6899,"68W6+V2 San Luis Obispo, CA, USA",7854,"Lasthenia gracilis",NA,NA
"257","mu42765","Lasthenia gracilis","Kyle Suchy",NA,2024-05-12,"San Luis Obispo","high",35.2689,-120.6842,"7898+H8 San Luis Obispo, CA, USA",7854,"Lasthenia gracilis",NA,NA
"258","mu467","Lasthenia gracilis","Ron Vanderhoff","Holy Fire",2020-03-22,"Orange","high",33.6635,-117.4321,"@fire, Holy Fire, Main Divide Rd., +- 2.75 Rd. Mi. from Hwy 74, Santa Ana Mts.",100,"Lasthenia gracilis","Flowering","F"
"259","mu50131","Lasthenia gracilis","Alaine Arslan",NA,2025-02-20,"Butte","high",39.5915,-121.5895,"Beatson Trail, North Table Mountain Ecological Reserve Oroville, CA, USA",7854,"Lasthenia gracilis",NA,NA
"260","mu518","Lasthenia gracilis","Ron Vanderhoff",NA,2020-03-23,"Orange","high",33.656918,-117.781056,"W of Sand Cqnyon Rd. And I405, Quail Hill area, Irvine",100,"Lasthenia gracilis","Flowering","F"
"261","oe1623","Lasthenia gracilis","Mike Loomis",NA,2010-04-17,"Los Angeles","high",34.704152,-118.327002,"nw corner of the intersection of 110th St. W and W Ave. I",1000,"Lasthenia gracilis","Flowering","F"
"262","oe1875","Lasthenia gracilis","Mike Loomis",NA,2010-04-03,"San Luis Obispo","high",35.422249,-120.549293,"Hwy.58, .25 miles west of Hwy 229",1000,"Lasthenia gracilis","Flowering","F"
"263","oe1882","Lasthenia gracilis","Mike Loomis",NA,2010-04-23,"Los Angeles","high",34.672023,-118.427445,"Elizabeth Lake Rd., .25 miles east of post office",50,"Lasthenia gracilis","Flowering","F"
"264","oe2797","Lasthenia gracilis","Mike Loomis",NA,2010-04-03,"San Luis Obispo","high",35.450007,-120.477962,"Hwy. 58 at Shooting Star Rd.",1000,"Lasthenia gracilis","Flowering","F"
"265","oe3523","Lasthenia gracilis","Gary McDonald",NA,2012-04-29,"San Benito","high",36.667967,-121.0317,"1.6 mi. N. of Antelope Fire Control Station, Willow Springs, San Benito Co., CA;36.66796°N, 121.03177°W",314,"Lasthenia gracilis","Flowering","F"
"266","oe3531","Lasthenia gracilis","Gary McDonald",NA,2012-04-29,"San Benito","high",36.66999,-121.02158,"1.8 mi. N. of Antelope Fire Control Station, Willow Springs, San Benito Co., CA; 36.66999°N, 121.02158°W",314,"Lasthenia gracilis","Flowering","F"
"267","oe4727","Lasthenia gracilis","Gary McDonald",NA,2013-03-18,"San Benito","high",36.66648,-121.03579,"1.6 mi. N. of Antelope Fire Control Station, Willow Springs, San Benito Co., CA",79,"Lasthenia gracilis","Flowering","F"
"268","po11327","Lasthenia gracilis","Steven M Norris",NA,2016-03-10,"Ventura","high",34.161606,-119.037103,"North face of hill to south of University Glen, CSUCI campus, down from crest line",28,"Lasthenia gracilis",NA,NA
"269","po11621","Lasthenia gracilis","Steven M Norris",NA,2016-03-19,"Ventura","high",34.168725,-119.038515,"Near crest line of hill to west of University Glen, CSUCI campus, to south of metal water towers",28,"Lasthenia gracilis",NA,NA
"270","po124891","Lasthenia gracilis","John Rawlings, Sara Timby, Ken Hickman","Woodside serpentine",2019-03-31,"San Mateo","high",37.442842,-122.254766,"Woodside serpentine between Jane Dr. and HWY280 right of way; Kite Hill",707,"Lasthenia gracilis",NA,NA
"271","po126202","Lasthenia gracilis","Steven M Norris",NA,2019-04-04,"Ventura","high",34.174956,-119.031843,"CSUCI campus, University Park, north face of hill to south east of model airplane park, about half way up slope",201,"Lasthenia gracilis",NA,NA
"272","po1545","Lasthenia gracilis","Steven M Norris",NA,2015-03-10,"Ventura","high",34.162679,-119.034001,"Hillside opposite SE corner (across Channel Islands Drive) of University Glen on the CSUCI campus",79,"Lasthenia gracilis",NA,NA
"273","po155203","Lasthenia gracilis","John Rawlings, Sara Timby",NA,2020-04-15,"San Mateo","high",37.463803,-122.274932,"Hillcrest Way along eastern border of Edgewood Park and Preserve",707,"Lasthenia gracilis",NA,NA
"274","po155264","Lasthenia gracilis","Steven M Norris",NA,2020-04-08,"Ventura","high",34.168952,-119.03842,"CSUCI campus, along service road to west of University Glen, north east of CSUCI campus, south of twin steel water tanks.",154,"Lasthenia gracilis","Flowering","F"
"275","po164073","Lasthenia gracilis","Deborah Dozier",NA,2005-04-29,"Riverside","high",33.640077,-117.091922,NA,7854,"Lasthenia gracilis",NA,NA
"276","po227964","Lasthenia gracilis","John Rawlings","JRBPTrail9",2022-03-20,"San Mateo","high",37.404,-122.2242,"Jasper Ridge Biological Preserve; SW Road F and NW of Trail 9",314,"Lasthenia gracilis","Flowering","F"
"277","po23710","Lasthenia gracilis","Steven M Norris",NA,2016-03-13,"Ventura","high",34.162981,-119.050122,"Round mountain, near base towards north east margin",28,"Lasthenia gracilis",NA,NA
"278","po24520","Lasthenia gracilis","Steven M Norris",NA,2016-04-02,"Ventura","high",34.179476,-119.030149,"North slope, near crest line of hill along northern side of University Park, CSUCI campus, north of the old Dairy ruins",79,"Lasthenia gracilis",NA,NA
"279","po245489","Lasthenia gracilis","John Rawlings, Sara Timby","JRBPTrail9",2023-03-11,"San Mateo","high",37.404316,-122.223297,"Jasper Ridge Biological Preserve; Road F @ Trail 9",314,"Lasthenia gracilis","Flowering","F"
"280","po247425","Lasthenia gracilis","Richard Spjut","World Botanical Associates",2019-03-28,"Kern","high",35.703232,-117.875852,"Short Canyon west of Hwy 395",79,"Lasthenia gracilis","Flowering","F"
"281","po247426","Lasthenia gracilis","Richard Spjut","World Botanical Associates",2023-04-26,"Kern","high",35.700735,-117.876402,"Western Mojave Desert: Short Canyon, west of Hwy 395",314,"Lasthenia gracilis","Flowering","F"
"282","po24747","Lasthenia gracilis","Steven M Norris",NA,2016-04-09,"Ventura","high",34.178991,-119.023122,"At north east corner of University Park, to east of old dairy ruins, CSUCI campus",50,"Lasthenia gracilis",NA,NA
"283","po248761","Lasthenia gracilis","Julia Markey",NA,2023-02-17,"Orange","high",33.840924,-117.738904,NA,10,"Lasthenia gracilis",NA,NA
"284","po8535","Lasthenia gracilis","Steven M Norris",NA,2015-02-20,"Ventura","high",34.161095,-119.048337,"North facing slope of hill to west of Aliso Hall, CSUCI campus, to the north east of the helipad",13,"Lasthenia gracilis","Flowering","F"
"285","po8599","Lasthenia gracilis","Steven M Norris",NA,2015-02-16,"Ventura","high",34.175537,-119.03436,"Camarillo Park, CSUCI campus, near base of hill directly opposite of model airplane field",13,"Lasthenia gracilis","Flowering","F"
"286","po90168","Lasthenia gracilis","Gary McDonald",NA,2018-05-01,"San Benito","high",36.66645,-121.03576,"1.7mi NNW Antelope Fire Control Station, Willow Springs, San Benito Co., CA",79,"Lasthenia gracilis","Flowering","F"
